imageCounter,currentTime,meanNetworkDelay,meanResponseTime
350,2021-05-24 15:22:57.783636,1.7097166885648456,1.7359218059267316
351,2021-05-24 15:22:58.805308,1.709666978260051,1.7358694687867775
352,2021-05-24 15:22:59.819565,1.7096129764210095,1.7358081530440936
353,2021-05-24 15:23:00.811594,1.7095606610727716,1.7357489650715512
354,2021-05-24 15:23:01.844261,1.7095194805813374,1.735699761385298
355,2021-05-24 15:23:02.825215,1.709461615119182,1.7356399274208176
356,2021-05-24 15:23:03.837137,1.7094246490617817,1.735595019345873
357,2021-05-24 15:23:04.869307,1.7093848574395274,1.7355533901716815
358,2021-05-24 15:23:05.856818,1.7093432269282847,1.7355052132846256
359,2021-05-24 15:23:06.885554,1.7093010765596353,1.7354830134877919
360,2021-05-24 15:23:07.875307,1.7092554681830936,1.735432461897532
361,2021-05-24 15:23:08.865132,1.7092138386829407,1.735388113190923
362,2021-05-24 15:23:09.889112,1.7091722475231024,1.735342555283183
363,2021-05-24 15:23:10.884013,1.709113888175691,1.7352783765346222
364,2021-05-24 15:23:11.894326,1.7090736051182172,1.7352327134583023
365,2021-05-24 15:23:12.910134,1.709039518277939,1.7351943094436437
366,2021-05-24 15:23:13.918964,1.7089969147749937,1.7351465518357323
367,2021-05-24 15:23:14.914997,1.7089613711801472,1.7351046706415327
368,2021-05-24 15:23:15.912514,1.7089110198228255,1.7350526050381039
369,2021-05-24 15:23:16.961415,1.7088799567080448,1.7350411130806942
370,2021-05-24 15:23:17.945323,1.7088479035609476,1.7350067447971653
371,2021-05-24 15:23:18.938165,1.7087972067758401,1.7349538147610153
372,2021-05-24 15:23:19.950149,1.7087537819339382,1.7349044725459108
373,2021-05-24 15:23:20.958930,1.7087115947426803,1.7348586445519496
374,2021-05-24 15:23:21.969357,1.7086776252736382,1.7348235233582276
375,2021-05-24 15:23:22.952794,1.7086317017873127,1.734774175643921
376,2021-05-24 15:23:23.970419,1.708582136859285,1.7347220233146181
377,2021-05-24 15:23:24.994462,1.7085383520202233,1.7346732919981371
378,2021-05-24 15:23:25.985789,1.708494089898609,1.73462782145808
379,2021-05-24 15:23:27.013192,1.7084546032555814,1.7346103807867046
380,2021-05-24 15:23:28.016954,1.7084061195975855,1.7345624108063546
381,2021-05-24 15:23:29.022407,1.7083690510647191,1.7345251868090292
382,2021-05-24 15:23:30.052446,1.7083208648322141,1.7344734924625975
383,2021-05-24 15:23:31.081534,1.7082767822723788,1.7344280590276493
384,2021-05-24 15:23:32.058367,1.7082346522559722,1.7343820755680401
385,2021-05-24 15:23:33.079873,1.7081995722535368,1.7343436173030309
386,2021-05-24 15:23:34.136922,1.7081700693140376,1.7343129574326035
387,2021-05-24 15:23:35.127367,1.708130261694738,1.7342700859680964
